1993-07-20 ゴッドメディスン ファンタジー世界の誕生(コナミ, 2M) 4500円
1993-07-23 ああ播磨灘(アスク講談社, 1M) 4500円
1993-07-23 Jカップサッカー(ジャレコ, 1M) 3900円
1993-07-23 ジミー コナーズのプロテニスツアー(ミサワエンターテイメント, 512K) 3900円
1993-07-23 MYSTERIUM(バップ, 1M) 4500円
1993-07-23 幽☆遊☆白書(トミー, 2M) 3980円
1993-07-30 主役戦隊アイレムファイター(アイレム, 2M) 3800円
1993-07-30 的中ラッシュ(日本クラリービジネス, 512K) 6900円
1993-07-30 鉄球ファイト! ザ・グレイトバトル外伝(バンプレスト, 1M) 3980円
1993-08-06 ソルダム(ジャレコ, 1M) 3900円
1993-08-06 らんま1/2 格劇問答!!(バンプレスト, 2M) 3980円
1993-08-08 桃太郎電劇(ハドソン, 2M) 4500円
1993-08-10 モンスターメーカー バーコードサーガ(ナムコ, 1M) 3800円
1993-08-19 ダブル役満Jr.(バップ, 1M) 4800円
1993-08-20 仮面ライダーSD 走れ! マイティライダーズ(ユタカ, 1M) 3599円
1993-08-27 MVPベースボール(アクレイムジャパン, 2M) 4500円
1993-08-27 勝馬予想 競馬貴族(キングレコード, 1M) 5900円
1993-08-27 ファミリージョッキー2 〜名馬の血統〜(ナムコ, 1M) 4500円
1993-09-10 カルトジャンプ(バンダイ, 2M) 3800円
1993-09-17 ダブル役満II(バップ, 1M) 4800円
1993-09-23 レミングス(イマジニア, 1M) 3900円
1993-09-24 エイリアンVSプレデター(アスク講談社, 1M) 4500円
1993-09-25 ウィザードリィ外伝III 闇の聖典(アスキー, 4M) 5150円
1993-10-08 カットビロード(ナムコ, 1M) 4800円
1993-10-22 クレヨンしんちゃん2 “オラとわんぱくごっこだゾ”(バナレックス, 1M) 3500円
1993-10-29 アメリカ横断ウルトラクイズ PART4(トミー, 2M) 3980円
1993-10-29 ファミスタ3(ナムコ, 2M) 4900円
1993-10-29 ロックマンワールド4(カプコン, 4M) 3500円
1993-11-19 ウルティマ 〜失われたルーン2〜(ポニーキャニオン, 2M) 4900円
1993-11-19 パチ夫くん(ココナッツジャパン, 1M) 3980円
1993-11-19 女神転生外伝 ラストバイブルII(アトラス, 2M) 5300円
1993-11-26 ティーンエイジ・ミュータント・ニンジャ・タートルズ3(コナミ, 1M) 3500円
1993-11-26 UNO スモールワールド(トミー, 2M) 3980円
1993-11-27 カービィのピンボール(任天堂, 2M) 2900円
1993-12-03 ダックテイルズ2(カプコン, 1M) 3500円
1993-12-10 アンダーカバーコップス 破壊神ガルマァ(アイレム, 2M) 3800円
1993-12-10 ピングー 世界で1番元気なペンギン(ビーアイ, 2M) 4200円
1993-12-10 幽☆遊☆白書 第2弾 暗黒武術会編(トミー, 2M) 3980円
1993-12-17 怪獣王ゴジラ(バンダイ, 2M) 3800円
1993-12-17 馬券王V3(アスミック, 1M) 6500円
1993-12-18 最後の忍道(アイレム, 1M) 3800円
1993-12-22 タイニートゥーン アドベンチャーズ2 〜バスター・バニーのかっとびだいぼうけん〜(コナミ, 1M) 3600円
1993-12-22 ダウンタウンスペシャル くにおくんの時代劇だよ全員集合!(テクノスジャパン, 2M) 4800円
1993-12-22 ミッキーマウスV 魔法のステッキ(KEMCO, 1M) 3900円
1993-12-24 モータルコンバット(アクレイムジャパン, 2M) 4300円
1994-01-07 バトルトード(メサイヤ, 1M) 4200円
1994-01-14 トムとジェリー パート2(アルトロン, 1M) 4500円
1994-01-21 スーパーマリオランド3 ワリオランド(任天堂, 4M) 3900円
1994-02-11 スポット クールアドベンチャー(ヴァージンゲーム, 1M) 4200円
1994-02-11 バーチャルウォーズ(ココナッツジャパン, 1M) 4900円
1994-02-18 スーパー桃太郎電鉄II(ハドソン, 2M) 4500円
1994-02-18 武田修宏のエースストライカー(ジャレコ, 2M) 4900円
1994-02-18 ホイホイ ゲームボーイ版(光栄, 1M) 4800円
1994-02-25 T2 ザ・アーケードゲーム(アクレイムジャパン, 1M) 3890円
1994-03-03 ウェルカムなかよしパーク(バンダイ, 2M) 3800円
1994-03-11 ONI IV 鬼神の血族(バンプレスト, 2M) 4980円
1994-03-11 疾風!アイアンリーガー(バンダイ, 1M) 3500円
1994-03-18 雀四郎2(サミー, 1M) 4200円
1994-03-25 剣勇伝説YAIBA(バンプレスト, 2M) 3980円
1994-03-25 大工の源さん ロボット帝国の野望(アイレム, 2M) 3800円
1994-03-25 WWF キング オブ ザ リング(アクレイムジャパン, 1M) 4200円
1994-03-25 南国少年パプワくん 〜ガンマ団の野望〜(エニックス, 1M) 3900円
1994-03-25 ルクル(ビック東海, 4M) 4800円
1994-03-25 ロロの大冒険(イマジニア, 1M) 3900円
1994-03-26 クレヨンしんちゃん3 オラのごきげんアスレチック(バンダイ, 1M) 3500円
1994-04-01 Mr.GOの馬券的中術(タイトー, 1M) 5900円
1994-04-02 Jリーグ ウィニングゴール(エレクトロニック・アーツ・ビクター, 1M) 5980円
1994-04-08 詰め将棋 〜百番勝負〜(イマジニア, 512K) 4700円
1994-04-15 詰将棋 問題提供『将棋世界』(アイマックス, 512K) 4700円
1994-04-15 もぐらでポン!(アテナ, 256K) 3900円
1994-04-22 GB原人ランド ビバ!ちっくん王国(ハドソン, 2M) 3800円
1994-04-22 天地を喰らう(カプコン, 2M) 4600円
1994-04-22 パチ夫くん キャッスル(ココナッツジャパン, 1M) 3980円
1994-04-22 美少女戦士セーラームーンR(エンジェル, 2M) 3800円
1994-04-22 フィジェッツ(ココナッツジャパン, 2M) 4300円
1994-04-28 ノンタンといっしょ くるくるぱする(ビクターエンタテインメント, 1M) 3900円
1994-04-29 ルーニー・トゥーンズ それゆけ!スピーディー・ゴンザレス(サンソフト, 2M) 3900円
1994-05-27 太陽の天使マーロー お花畑は大パニック!(テクノスジャパン, 2M) 3900円
1994-06-03 幽☆遊☆白書 第3弾 魔界の扉編(トミー, 2M) 3980円
1994-06-10 ザ・心理ゲーム(ヴィジット, 2M) 4500円
1994-06-10 パチスロキッズ2(ココナッツジャパン, 1M) 4500円
1994-06-14 ドンキーコング(任天堂, 4M) 3900円
1994-06-14 テトリスフラッシュ(任天堂, 1M) 2900円
1994-06-17 ワールドカップストライカー(ココナッツジャパン, 1M) 4500円
1994-06-30 熱闘サムライスピリッツ(タカラ, 4M) 4660円
1994-07-01 ろっくん!もんすたぁ!!(ホリ電機, 4M) 3900円
1994-07-15 キテレツ大百科 冒険大江戸ジュラ紀(ビデオシステム, 2M) 3900円
1994-07-15 全日本プロレス ジェット(メサイヤ, 2M) 4880円
1994-07-22 ロックマンワールド5(カプコン, 4M) 3800円
1994-07-29 勝馬予想 競馬貴族EX'94(キングレコード, 1M) 6900円
1994-07-29 クリスティーワールド(アクレイムジャパン, 1M) 3980円
1994-07-29 GBパチスロ必勝法!Jr.(サミー, 1M) 4777円
1994-07-29 ジャングルの王者ターちゃん(バンダイ, 2M) 3980円
1994-07-29 熱血!ビーチバレーだよ くにおくん(テクノスジャパン, 2M) 3800円
1994-07-29 熱闘餓狼伝説2 -あらたなるたたかい-(タカラ, 4M) 4660円
1994-07-29 パチスロワールドカップ'94(アイマックス, 2M) 4500円
1994-07-29 ワールドカップUSA'94(サンソフト, 1M) 4800円
1994-07-31 ぷよぷよ(バンプレスト, 2M) 3980円
1994-08-05 3丁目のタマ TAMA and FRIENDS 3丁目おばけパニック(ビーアイ, 1M) 3980円
1994-08-05 ポコニャン!夢の大冒険(小学館プロダクション, 2M) 4300円
1994-08-10 ボンバーマンGB(ハドソン, 2M) 4300円
1994-08-11 テレビアニメ スラムダンク がけっぷちの決勝リーグ(バンダイ, 2M) 3980円
1994-08-26 ウルトラマン超闘士激伝(エンジェル, 2M) 3800円
1994-08-26 クレヨンしんちゃん4 “オラのいたずら大変身”(バンダイ, 1M) 3800円
1994-09-09 新SDガンダム外伝 ナイトガンダム物語(バンダイ, 2M) 3980円
1994-09-16 スーパーストリート・バスケットボール2(バップ, 1M) 4800円
1994-09-16 連対王(ヴィジット, 512K) 5500円
1994-09-22 とっても!ラッキーマン ラッキークッキーみんな大好きー!!(バンダイ, 2M) 3980円
1994-09-23 魂斗羅スピリッツ(コナミ, 1M) 3800円
1994-09-30 オセロワールド(ツクダオリジナル, 512K) 3900円
1994-09-30 ルーニー・トゥーンズ ダフィー・ダック(サンソフト, 2M) 4300円
1994-09-30 ザ・シンプソンズ バートのジャックと豆の木(アクレイムジャパン, 1M) 3900円
1994-10-07 本命ボーイ(ニチブツ, 2M) 6700円
1994-10-14 ザ・心理ゲーム2 大阪編(ヴィジット, 2M) 4500円
1994-10-19 詰碁シリーズ1 藤沢秀行名誉棋聖(魔法, 1M) 4900円
1994-10-19 詰将棋 神吉五段(魔法, 1M) 4900円
1994-10-21 GB原人2(ハドソン, 2M) 3980円
1994-10-28 チェスマスター(アルトロン, 512K) 4500円
1994-10-28 TVチャンピオン(ユタカ, 2M) 3980円
1994-10-28 馬券王TV'94(アスミック, 1M) 6500円
1994-10-28 マサカリ伝説 金太郎RPG編(トンキンハウス, 4M) 4660円
1994-11-11 モータルコンバットII 究極神拳(アクレイムジャパン, 2M) 4200円
1994-11-18 携帯 競馬エイトスペシャル(イマジニア, 1M) 6900円
1994-11-18 ニチブツマージャン吉本劇場(ニチブツ, 2M) 4800円
1994-11-25 タイニートゥーン アドベンチャーズ3 〜ドキドキスポーツフェスティバル〜(コナミ, 1M) 3800円
1994-11-25 ドラゴンボールZ 悟空飛翔伝(バンダイ, 2M) 3800円
1994-11-25 パチ夫くん2(ココナッツジャパン, 1M) 4500円
1994-11-25 本将棋(イマジニア, 512K) 4980円
1994-12-09 パックパニック(ナムコ, 1M) 3500円
1994-12-09 幽☆遊☆白書 第4弾 魔界統一編(トミー, 2M) 3980円
1994-12-16 桃太郎電劇2(ハドソン, 4M) 4500円
1994-12-20 スーパー・スネーキー(四次元, 512K) 3800円
1994-12-22 ウルトラマンボール(ベック, 1M) 3800円
1994-12-22 トコロ'sまあじゃんJr.(ビック東海, 2M) 4800円
1994-12-23 インディ・ジョーンズ 最後の聖戦(ココナッツジャパン, 1M) 4300円
1994-12-23 将棋最強(魔法, 2M) 4980円
1994-12-23 灘麻太郎のパワフル麻雀 〜次の一手100題〜(四次元, 1M) 4800円
1994-12-23 プロ麻雀 極GB(アテナ, 1M) 4900円
1995-01-03 パックインタイム(ナムコ, 2M) 3800円
1995-01-13 スーパーチャイニーズランド3(カルチャーブレーン, 2M) 4200円
1995-01-27 パチスロ必勝ガイドGB(マジファクト, 1M) 4500円
1995-01-27 バトルクラッシャー(バンプレスト, 2M) 3980円
1995-01-27 ママレード・ボーイ(バンダイ, 2M) 3980円
1995-02-24 熱闘ワールドヒーローズ2JET(タカラ, 4M) 4660円
1995-03-03 アナザ・バイブル(アトラス, 4M) 5500円
1995-03-03 UNO2 スモールワールド(トミー, 1M) 3800円
1995-03-03 ガメラ 大怪獣空中決戦(エンジェル, 2M) 3980円
1995-03-14 マリオのピクロス(任天堂, 2M) 3900円
1995-03-17 NFLクォーターバッククラブ'95(アクレイムジャパン, 2M) 3900円
1995-03-17 スーパーボンブリス(BPS, 1M) 4500円
1995-03-17 テレビアニメ スラムダンク2 全国へのTIP OFF(バンダイ, 4M) 4200円
1995-03-21 星のカービィ2(任天堂, 4M) 3900円
1995-03-24 ONI V 隠忍を継ぐ者(バンプレスト, 2M) 4980円
1995-03-24 原人コッツ(ビーアイ, 2M) 4500円
1995-03-24 パチスロキッズ3(ココナッツジャパン, 2M) 4500円
1995-04-07 蒼き伝説シュート!(バンプレスト, 2M) 3980円
1995-04-14 SD飛龍の拳外伝(カルチャーブレーン, 4M) 4700円
1995-04-14 勝馬予想 競馬貴族EX'95(キングレコード, 1M) 6900円
1995-04-21 Jリーグ ライブ'95(エレクトロニック・アーツ・ビクター, 2M) 5980円
1995-04-28 赤ずきんチャチャ(トミー, 2M) 3900円
1995-04-28 空想科学世界ガリバーボーイ 空想科学パズル プリッとポン(バンダイ, 2M) 3980円
1995-04-28 チキチキ天国(J・ウィング, 256K) 3900円
1995-04-28 パチ夫くん3(ココナッツジャパン, 1M) 4800円
1995-04-28 魔法陣グルグル 勇者とククリの大冒険(タカラ, 2M) 3980円
1995-05-26 ちびまる子ちゃん まる子デラックス劇場(タカラ, 1M) 3980円
1995-06-02 魔法騎士レイアース(トミー, 2M) 4500円
1995-06-16 モグモグGOMBO 遥かなる超料理伝説(バンダイ, 2M) 4800円
1995-06-23 人生ゲーム(タカラ, 2M) 4660円
1995-06-23 パチンコ物語外伝(ケイエスエス, 4M) 5980円
1995-06-30 スーパーパチンコ大戦(バンプレスト, 2M) 3980円
1995-06-30 第2次スーパーロボット大戦G(バンプレスト, 4M) 5980円
1995-07-14 ギャラガ&ギャラクシアン(ナムコ, 1M) 3800円
1995-07-14 NINKU -忍空-(トミー, 4M) 4200円
1995-07-14 フリスキー・トム(ニチブツ, 1M) 3980円
1995-07-27 スーパードンキーコングGB(任天堂, 4M) 3900円
1995-07-28 アルフレッドチキン(サンソフト, 2M) 4300円
1995-08-04 おとぎ話大戦(四次元, 2M) 4900円
1995-08-10 ボンバーマンGB2(ハドソン, 2M) 4800円
1995-08-11 ストリートファイターII(カプコン, 4M) 4800円
1995-08-25 ゴーゴー アックマン(バンプレスト, 2M) 3980円
1995-08-25 ドラゴンボールZ 悟空激闘伝(バンダイ, 4M) 5800円
1995-09-14 キャプテン翼J 全国制覇への挑戦(バンダイ, 4M) 4200円
1995-10-20 ハイパーブラックバス'95(スターフィッシュ, 2M) 4500円
1995-10-27 NBAジャム トーナメントエディション(アクレイムジャパン, 4M) 4800円
1995-10-27 ジャッジ・ドレッド(アクレイムジャパン, 2M) 4500円
1995-10-27 バットマン フォーエヴァー(アクレイムジャパン, 2M) 4200円
1995-10-27 フォアマン フォー リアル(アクレイムジャパン, 2M) 4200円
1995-10-27 魔法騎士レイアース2nd ミッシングカラーズ(トミー, 2M) 4500円
1995-11-24 Jリーグ・ビッグウェイブサッカー(トミー, 2M) 4800円
1995-11-24 NINKU -忍空- 第2弾 忍空戦争編(トミー, 4M) 4800円
1995-12-08 ウェディングピーチ 〜じゃ魔ピーパニック〜(ケイエスエス, 2M) 4980円
1995-12-14 カービィのブロックボール(任天堂, 4M) 3900円
1995-12-22 東京ディズニーランド ミッキーのシンデレラ城ミステリーツアー(トミー, 4M) 4200円
1995-12-22 P-マン(KEMCO, 1M) 4200円
1995-12-27 忍たま乱太郎GB(カルチャーブレーン, 2M) 4800円
1995-12-29 ブロックくずしGB(POW[プランニングオフィスワダ], 1M) 3980円
1996-02-27 ポケットモンスター 赤(任天堂, 4M) 3980円
1996-02-27 ポケットモンスター 緑(任天堂, 4M) 3980円
1996-02-29 クマのプー太郎 宝さがしだ大入ゲームバトル!(タカラ, 2M) 3980円
1996-03-22 熱闘闘神伝(タカラ, 4M) 4660円
1996-04-26 熱闘ザ・キング・オブ・ファイターズ'95(タカラ, 4M) 4500円
1996-05-01 ドラえもんのスタディボーイ1 小一こくご かん字(小学館, 4M) 2850円
1996-05-01 ドラえもんのスタディボーイ2 小一さんすう けいさん(小学館, 4M) 2850円
1996-05-17 連珠倶楽部(ヘクト, 256K) 2480円
1996-06-21 バスフィッシング 達人手帳(スターフィッシュ, 4M) 9800円
1996-07-21 モグラ〜ニャ(任天堂, 4M) 3900円
1996-07-21 ナムコギャラリーVol.1(ナムコ, 4M) 3980円
1996-07-21 ボンバーマンコレクション(ハドソン, 8M) 3980円
1996-08-09 桃太郎コレクション(ハドソン, 8M) 3980円
1996-08-23 熱闘サムライスピリッツ 斬紅郎無双剣(タカラ, 8M) 4500円
1996-09-13 スーパーチャイニーズランド1・2・3'(カルチャーブレーン, 8M) 3980円
1996-09-27 SD飛龍の拳外伝2(カルチャーブレーン, 8M) 4200円
1996-09-27 ストリートレーサー(Ubiソフト, 1M) 4980円
1996-09-27 スポーツコレクション(トンキンハウス, 4M) 3980円
1996-10-15 ポケットモンスター 青(任天堂, 4M) 3000円
1996-10-19 ピクロス2(任天堂, 4M) 3000円
1996-10-26 ヨッシーのパネポン(任天堂, 4M) 3000円
1996-11-01 パズル忍たま乱太郎GB(カルチャーブレーン, 2M) 3980円
1996-11-22 原人コレクション(ハドソン, 8M) 3980円
1996-11-22 不思議のダンジョン 風来のシレンGB 月影村の怪物(チュンソフト, 4M) 3900円
1996-11-23 ドンキーコングランド(任天堂, 4M) 3000円
1996-11-29 ナムコギャラリーVol.2(ナムコ, 4M) 3980円
1996-11-29 パチ夫くん ゲームギャラリー(ココナッツジャパン, 4M) 4300円
1996-12-01 ドラえもんのスタディボーイ3 九九マスター(小学館, 4M) 2850円
1996-12-02 クレヨンしんちゃん オラのごきげんコレクション(バンダイ, 2M) 3980円
1996-12-06 桃太郎コレクション2(ハドソン, 8M) 3980円
1996-12-13 ゲゲゲの鬼太郎 妖怪創造主現る!(バンダイ, 2M) 4500円
1996-12-13 合格ボーイシリーズ 英単語ターゲット1900(イマジニア, 2M) 2050円
1996-12-13 ぽけっとぷよぷよ通(コンパイル, 2M) 3900円
1996-12-20 ボンバーマンGB3(ハドソン, 2M) 3980円
1996-12-21 スヌーピーのはじめてのおつかい(KEMCO, 1M) 3980円
1996-12-21 みどりのマキバオー(トミー, 2M) 3900円
1996-12-27 テトリスプラス(ジャレコ, 2M) 3980円
1996-12-27 ミニ4ボーイ(J・ウィング, 4M) 4980円
1996-12-27 名探偵コナン 地下遊園地殺人事件(バンダイ, 2M) 3980円
1996-12-28 スーパーチャイニーズファイターGB(カルチャーブレーン, 8M) 3980円
1996-12-28 スーパーブラックバスポケット(スターフィッシュ, 8M) 4980円
1997-01-24 合格ボーイシリーズ 日本史ターゲット201(イマジニア, 2M) 2050円
1997-01-25 カービィのきらきらきっず(任天堂, 2M) 3000円
1997-01-31 ズープ(やのまん, 512K) 2800円
1997-02-01 ゲームボーイギャラリー(任天堂, 2M) 3000円
1997-02-21 チャルボ55(日本システムサプライ, 4M) 3800円
1997-02-28 タイトーバラエティパック(タイトー, 4M) 3800円
1997-03-28 合格ボーイシリーズ 英熟語ターゲット1000(イマジニア, 2M) 2480円
1997-04-25 SAME GAME(ハドソン, 2M) 3480円
1997-05-23 ミニ四駆GB レッツ&ゴー!!(アスキー, 4M) 4900円
1997-06-01 ドラえもんのスタディボーイ4 小二国語 かん字(小学館, 4M) 2850円
1997-06-01 ドラえもんのスタディボーイ5 小二算数 計算(小学館, 4M) 2850円
1997-06-20 スーパーブラックバスポケット2(スターフィッシュ, 8M) 3980円
1997-06-27 ゲームで発見!!たまごっち(バンダイ, 4M) 4500円
1997-06-27 ゲームボーイウォーズターボ(ハドソン, 4M) 4200円
1997-06-27 合格ボーイシリーズ 高校入試 でる順 中学英単語1700(イマジニア, 2M) 2480円
1997-07-11 合格ボーイシリーズ Z会究極の英単語1500(イマジニア, 2M) 2000円
1997-07-11 スーパービーダマン ファイティングフェニックス(ハドソン, 4M) 3980円
1997-07-18 それゆけ!!キッド(KEMCO, 1M) 3980円
1997-07-18 ポケットラブ(KID, 4M) 4800円
1997-07-25 合格ボーイシリーズ 高校入試 でる順 中学英熟語350(イマジニア, 2M) 2480円
1997-07-25 ナムコギャラリーVol.3(ナムコ, 4M) 3980円
1997-07-25 ポケット麻雀(ボトムアップ, 1M) 3980円
1997-08-08 熱闘ザ・キング・オブ・ファイターズ'96(タカラ, 4M) 3980円
1997-08-08 マッハGoGoGo(トミー, 2M) 4800円
1997-08-22 ディノブリーダー(J・ウィング, 2M) 4800円
1997-08-29 合格ボーイシリーズ 高校入試の でる順 漢字問題の征服(イマジニア, 2M) 2480円
1997-08-29 マネーアイドルエクスチェンジャー(アテナ, 2M) 3980円
1997-09-11 あにまるぶりーだー(J・ウィング, 4M) 4800円
1997-09-19 川のぬし釣り3(パック・イン・ソフト, 4M) 3600円
1997-09-25 コナミGBコレクションVol.1(コナミ, 4M) 3980円
1997-09-26 おやつクイズ もぐもぐQ(スターフィッシュ, 2M) 3500円
1997-09-26 合格ボーイシリーズ 高校入試 歴史年代あんきポイント240(イマジニア, 2M) 2480円
1997-09-26 ミニ4ボーイII(J・ウィング, 4M) 4800円
1997-09-27 ゲームボーイギャラリー2(任天堂, 4M) 3000円
1997-10-01 合格ボーイシリーズ 高校入試 理科あんきポイント250(イマジニア, 2M) 2480円
1997-10-01 合格ボーイシリーズ Z会究極の英熟語1017(イマジニア, 2M) 2000円
1997-10-17 ゲームで発見!!たまごっち2(バンダイ, 4M) 4286円
1997-10-17 プリクラポケット 不完全女子高生マニュアル(アトラス, 4M) 3980円
1997-10-31 合格ボーイシリーズ 英検2級レベルの会話表現333(イマジニア, 2M) 2480円
1997-11-21 コレクションポケット(ナグザット, 2M) 3980円
1997-11-27 悪魔城ドラキュラ 漆黒たる前奏曲(コナミ, 2M) 3980円
1997-11-28 合格ボーイシリーズ Z会究極の英語構文285(イマジニア, 2M) 2480円
1997-11-28 トランプコレクションGB(ボトムアップ, 1M) 3980円
1997-11-28 メダロット カブトバージョン(イマジニア, 4M) 3980円
1997-11-28 メダロット クワガタバージョン(イマジニア, 4M) 3980円
1997-11-29 プリクラポケット2 彼氏改造大作戦(アトラス, 4M) 3980円
1997-12-04 がんばれゴエモン 黒船党の謎(コナミ, 2M) 3980円
1997-12-05 サンリオうらないパーティ(イマジニア, 2M) 2980円
1997-12-11 コナミGBコレクションVol.2(コナミ, 4M) 3980円
1997-12-12 超魔神英雄伝ワタル まぜっこモンスター(バンプレスト, 4M) 3800円
1997-12-12 ポケットボンバーマン(ハドソン, 4M) 3980円
1997-12-19 カラムー町の大事件(スターフィッシュ, 2M) 3800円
1997-12-19 スタースイープ(アクセラ, 2M) 3800円
1997-12-19 バッグス・バニーコレクション(KEMCO, 2M) 3480円
1997-12-19 牧場物語GB(パック・イン・ソフト, 4M) 3980円
1998-01-10 ポケット漢字郎(新学社, 4M) 3800円
1998-01-15 ゲームで発見!!たまごっち オスっちとメスっち(バンダイ, 4M) 4286円
1998-01-30 合格ボーイシリーズ 学研 慣用句・ことわざ210(イマジニア, 2M) 1990円
1998-01-30 合格ボーイシリーズ 学研 四字熟語288(イマジニア, 2M) 1990円
1998-01-30 ニューチェスマスター(アルトロン, 512K) 4500円
1998-02-19 コナミGBコレクションVol.3(コナミ, 4M) 3980円
1998-02-20 NAVY BLUE 98(ショウエイシステム, 2M) 3980円
1998-02-27 ネクタリスGB(ハドソン, 4M) 4200円
1998-02-27 ポケットキョロちゃん(トミー, 2M) 3980円
1998-03-05 大貝獣物語 ザ・ミラクル オブ ザ・ゾーン(ハドソン, 4M) 3980円
1998-03-06 頭文字D外伝(講談社, 2M) 3980円
1998-03-06 もんすたあ★レース(光栄, 4M) 3980円
1998-03-13 パチンコ CR大工の源さんGB(日本テレネット, 2M) 3980円
1998-03-13 ポケットラブ2(KID, 8M) 4800円
1998-03-19 コナミGBコレクションVol.4(コナミ, 4M) 3980円
1998-03-20 合格ボーイシリーズ Z会 例文で覚える 中学英単語1132(イマジニア, 2M) 2000円
1998-03-20 合格ボーイシリーズ 山川 一問一答 世界史B用語問題集(イマジニア, 4M) 2480円
1998-03-20 ドラえもんカート(エポック社, 2M) 3980円
1998-03-20 メダロット パーツコレクション(イマジニア, 4M) 3980円
1998-03-26 ゴッドメディスン 復刻版(コナミ, 4M) 3980円
1998-03-26 パワプロGB(コナミ, 2M) 3980円
1998-03-27 カンヅメモンスター(アイマックス, 4M) 4500円
1998-03-27 熱闘リアルバウト餓狼伝説スペシャル(タカラ, 4M) 3980円
1998-04-10 パズルボブルGB(タイトー, 1M) 3500円
1998-04-22 合格ボーイシリーズ 桐原書店 頻出英文法・語法問題1000(イマジニア, 2M) 2480円
1998-04-22 合格ボーイシリーズ 山川 一問一答 日本史B用語問題集(イマジニア, 4M) 2480円
1998-04-24 ポケットバスフィッシング(ボトムアップ, 1M) 3980円
1998-05-01 セレクションI&II 選ばれし者&暗黒の封印(KEMCO, 4M) 3980円
1998-05-15 あにまるぶりーだー2(J・ウィング, 4M) 4800円
1998-05-22 日本代表チーム 栄光のイレブン(トミー, 2M) 3580円
1998-05-29 合格ボーイシリーズ 学研 歴史512(イマジニア, 2M) 1990円
1998-05-29 メダロット パーツコレクション2(イマジニア, 4M) 3980円
1998-06-04 ワールドサッカーGB(コナミ, 4M) 3980円
1998-06-05 ディノブリーダー2(J・ウィング, 4M) 4800円
1998-06-19 忍たま乱太郎GB えあわせチャレンジパズル(カルチャーブレーン, 4M) 3980円
1998-06-19 ミニ四駆GB レッツ&ゴー!! オールスターバトルMAX(アスキー, 8M) 4800円
1998-06-26 いつでも!にゃんとワンダフル(バンプレスト, 2M) 3980円
1998-06-26 合格ボーイシリーズ □いアタマを○くする 数字で遊ぼう算数編(イマジニア, 2M) 2480円
1998-06-26 Jリーグサポーターサッカー(J・ウィング, 4M) 5500円
1998-06-26 日刊べるとも倶楽部(アイマックス, 4M) 4500円
1998-07-02 高気圧ボーイ(コナミ, 4M) 3980円
1998-07-10 海のぬし釣り2(パック・イン・ソフト, 8M) 3600円
1998-07-10 GO!GO!ヒッチハイク(J・ウィング, 4M) 4800円
1998-07-10 合格ボーイシリーズ 99年度版 英単語センター1500(イマジニア, 2M) 2480円
1998-07-17 化石創世リボーン(スターフィッシュ, 4M) 3980円
1998-07-24 魚群探知機 ポケットソナー(バンダイ, 4M) 14800円
1998-07-24 グランダー武蔵RV(バンダイ, 4M) 5800円
1998-07-24 東京ディズニーランド ファンタジーツアー(トミー, 4M) 4200円
1998-07-24 爆釣烈伝 翔 〜ハイパー・フィッシング〜(スターフィッシュ, 4M) 3980円
1998-07-31 早押しクイズ 〜王座決定戦〜(ジャレコ, 4M) 3980円
1998-07-31 ブレインドレイン(アクレイムジャパン, 1M) 3500円
1998-07-31 桃太郎電鉄jr. 〜全国ラーメンめぐりの巻〜(ハドソン, 4M) 3980円
1998-08-06 上海Pocket(サンソフト, 2M) 3980円
1998-08-07 超魔神英雄伝ワタル まぜっこモンスター2(バンプレスト, 4M) 3980円
1998-08-07 テュロック 〜バイオノザウルスの戦い〜(スターフィッシュ, 2M) 3980円
1998-08-07 名探偵コナン 疑惑の豪華列車(バンダイ, 2M) 3980円
1998-08-09 ポケットファミリーGB(ハドソン, 4M) 3980円
1998-08-28 昆虫博士(J・ウィング, 4M) 4800円
1998-09-10 モータルコンバット&モータルコンバットII(アクレイムジャパン, 8M) 3980円
1998-09-11 釣り先生(J・ウィング, 4M) 4800円
1998-09-11 ポケット将棋(ボトムアップ,2M ) 3980円
1998-09-12 ポケットモンスター ピカチュウ(任天堂, 8M) 3000円
1998-09-18 超速スピナー(ハドソン, 4M) 4500円
1998-09-25 ドラゴンクエストモンスターズ テリーのワンダーランド(エニックス, 16M) 4900円
1998-09-25 ポケットゴルフ(ボトムアップ, 1M) 3980円
1998-10-02 もんすたあ★レース おかわり(光栄, 4M) 3980円
1998-10-15 爆釣 リトリーブマスター(コナミ, 4M) 3980円
1998-10-16 新競馬貴族 ポケットジョッキー(キングレコード, 4M) 5800円
1998-10-21 ワリオランド2 盗まれた財宝(任天堂, 16M) 3500円
1998-10-21 テトリスDX(任天堂, 4M) 3500円
1998-10-21 グローカルヘキサイト(NECインターチャネル, 8M) 3980円
1998-10-23 ポケットボウリング(アテナ, 4M) 3800円
1998-10-30 ポケット電車(ココナッツジャパン, 4M) 3980円
1998-11-13 本格将棋 将棋王(童, 8M) 3980円
1998-11-20 ゲームボーイウォーズ2(ハドソン, 8M) 4200円
1998-11-27 激闘パワーモデラー(カプコン, 4M) 3980円
1998-11-27 サンリオタイムネット 過去編(イマジニア, 8M) 3500円
1998-11-27 サンリオタイムネット 未来編(イマジニア, 8M) 3500円
1998-11-27 スーパーブラックバスポケット3(スターフィッシュ, 8M) 3980円
